@relation sms_spam_proiektua-weka.filters.supervised.instance.Resample-B0.0-S50-Z80.0-no-replacement

@attribute Text string
@attribute class_label {ham,spam}

@data
'Hmm...Bad news...Hype park plaza $700 studio taken...Only left 2 bedrm-$900...',ham
'From 5 to 2 only my work timing.',ham
'Let me know how to contact you. I\'ve you settled in a room. Lets know you are ok.',ham
'That seems unnecessarily affectionate',ham
'Dont show yourself. How far. Put new pictures up on facebook.',ham
'Good Morning plz call me sir',ham
'K.:)do it at evening da:)urgent:)',ham
'Me not waking up until 4 in the afternoon, sup',ham
'Have you laid your airtel line to rest?',ham
'\'Im at arestaurant eating squid! i will be out about 10:30 wanna dosomething or is that to late?\'',ham
'Where are you call me.',ham
'Single line with a big meaning::::: \'Miss anything 4 ur \'Best Life\' but, don\'t miss ur best life for anything... Gud nyt...',ham
'Dear we are going to our rubber place',ham
'Sorry, I\'ll call later in meeting.',ham
'Loosu go to hospital. De dont let it careless.',ham
'What\'s the significance?',ham
'Those ducking chinchillas',ham
'Yo sorry was in the shower sup',ham
'Lara said she can loan me  &lt;#&gt; .',ham
'Nope. Meanwhile she talk say make i greet you.',ham
'I hate when she does this. She turns what should be a fun shopping trip into an annoying day of how everything would look in her house.',ham
'I\'ll probably be by tomorrow (or even later tonight if something\'s going on)',ham
'Sorry light turned green, I meant another friend wanted  &lt;#&gt;  worth but he may not be around',ham
'I don know account details..i will ask my mom and send you.my mom is out of reach now.',ham
'We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that',ham
'Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..',ham
'Geeeee ... Your internet is really bad today, eh ?',ham
'Oh dang! I didn\'t mean o send that to you! Lol!',ham
'No i\'m not gonna be able to. || too late notice. || i\'ll be home in a few weeks anyway. || what are the plans',ham
'That seems unnecessarily hostile',ham
'Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!',ham
'Anything lor but toa payoh got place 2 walk meh...',ham
'Dun b sad.. It\'s over.. Dun thk abt it already. Concentrate on ur other papers k.',ham
'Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...',ham
'Hey r ü still online? I\'ve finished the formatting...',ham
'my ex-wife was not able to have kids. Do you want kids one day?',ham
'Hi Princess! Thank you for the pics. You are very pretty. How are you?',ham
'Thought praps you meant another one. Goodo! I\'ll look tomorrow',ham
Ok...,ham
'Alright omw, gotta change my order to a half8th',ham
'Nothing just getting msgs by dis name wit different no\'s..',ham
'What\'s happening with you. Have you gotten a job and have you begun registration for permanent residency',ham
'I\'m going out to buy mum\'s present ar.',ham
'Nah it\'s straight, if you can just bring bud or drinks or something that\'s actually a little more useful than straight cash',ham
'and  picking them up from various points',ham
'Ha... U jus ate honey ar? So sweet...',ham
'Have you been practising your curtsey?',ham
'Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?',ham
'Thanks for understanding. I\'ve been trying to tell sura that.',ham
'Yeah, don\'t go to bed, I\'ll be back before midnight',ham
'Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary',ham
'am up to my eyes in philosophy',ham
'It does it on its own. Most of the time it fixes my spelling. But sometimes it gets a completely diff word. Go figure',ham
'Sounds like something that someone testing me would sayy',ham
'hi my darlin im on my way to London and we have just been smashed into by another driver! and have a big dent! im really missing u what have u been up to? xxx',ham
'Pls speak to that customer machan.',ham
'Realy sorry-i don\'t recognise this number and am now confused :) who r u please?!',ham
'What time you think you\'ll have it? Need to know when I should be near campus',ham
'What\'s ur pin?',ham
'Did u find out what time the bus is at coz i need to sort some stuff out.',ham
'We live in the next  &lt;#&gt; mins',ham
'Ok no problem... Yup i\'m going to sch at 4 if i rem correctly...',ham
'HAPPY NEW YEAR MY NO.1 MAN',ham
'I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX',ham
'Check audrey\'s status right now',ham
'\'Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx\'',ham
'That\'s good. Lets thank God. Please complete the drug. Have lots of water. And have a beautiful day.',ham
'Ü thk of wat to eat tonight.',ham
'How i noe... She\'s in da car now... Later then c lar... I\'m wearing shorts...',ham
'Lol yep did that yesterday. Already got my fireplace. Now its just another icon sitting there for me.',ham
'Where at were hungry too',ham
'Lmao but its so fun...',ham
'Well. Balls. Time to make calls',ham
'Yeah, probably here for a while',ham
'Apart from the one i told you about yesterday?',ham
'Tell dear what happen to you. Why you talking to me like an alian',ham
'Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx',ham
'Erm. I thought the contract ran out the4th of october.',ham
'S:-)if we have one good partnership going we will take lead:)',ham
'Ya had just now.onion roast.',ham
'Idk. I\'m sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i\'m a failure in everything. Nobody wants me and now i feel like i\'m failing you.',ham
'S but mostly not like that.',ham
'Nt yet chikku..simple habba..hw abt u?',ham
'Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?',ham
'No messages on her phone. I\'m holding it now',ham
'Carlos says he\'ll be at mu in  &lt;#&gt;  minutes',ham
'I am in office:)whats the matter..msg me now.i will call you at break:).',ham
'Carlos took a while (again), we leave in a minute',ham
'U still going to the mall?',ham
'Ok i shall talk to him',ham
'Wat ü doing now?',ham
'(And my man carlos is definitely coming by mu tonight, no excuses)',ham
'Im just wondering what your doing right now?',ham
'But my family not responding for anything. Now am in room not went to home for diwali but no one called me and why not coming. It makes me feel like died.',ham
'It\'s cool, we can last a little while. Getting more any time soon?',ham
'Thx. All will be well in a few months',ham
'Is she replying. Has boye changed his phone number',ham
'Excellent, I\'ll see what riley\'s plans are',ham
'Aww that\'s the first time u said u missed me without asking if I missed u first. You DO love me! :)',ham
'\'An Amazing Quote\'\' - \'Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear....\'',ham
'Joy\'s father is John. Then John is the ____ of Joy\'s father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.',ham
'Damn, can you make it tonight or do you want to just wait til tomorrow',ham
'I cant pick the phone right now. Pls send a message',ham
'When you guys planning on coming over?',ham
'In the end she might still vomit but its okay. Not everything will come out.',ham
'Its too late:)but its k.wish you the same.',ham
'Oh ok no prob..',ham
'Its  &lt;#&gt; k here oh. Should i send home for sale.',ham
'Nah can\'t help you there, I\'ve never had an iphone',ham
'Ladies first and genus second k .',ham
'Do 1 thing! Change that sentence into: \'Because i want 2 concentrate in my educational career im leaving here..\'',ham
'Boy; I love u Grl: Hogolo Boy: gold chain kodstini Grl: Agalla Boy: necklace madstini Grl: agalla Boy: Hogli 1 mutai eerulli kodthini! Grl: I love U kano;-)',ham
'Hello handsome ! Are you finding that job ? Not being lazy ? Working towards getting back that net for mummy ? Where\'s my boytoy now ? Does he miss me ?',ham
'Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one',ham
'Good! No, don‘t need any receipts—well done! (…) Yes, please tell . What‘s her number, i could ring her',ham
'Sorry, I\'ll call you  later. I am in meeting sir.',ham
'I tot u outside cos darren say u come shopping. Of course we nice wat. We jus went sim lim look at mp3 player.',ham
'Wishing you and your family Merry \'X\' mas and HAPPY NEW Year in advance..',ham
'I know complain num only..bettr directly go to bsnl offc nd apply for it..',ham
'Ok. Every night take a warm bath drink a cup of milk and you\'ll see a work of magic. You still need to loose weight. Just so that you know',ham
'Match started.india  &lt;#&gt;  for 2',ham
'Hi dis is yijue i would be happy to work wif ü all for gek1510...',ham
'Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil',ham
'You do what all you like',ham
'I can\'t right this second, gotta hit people up first',ham
', im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers,',ham
'Roger that. We‘re probably going to rem in about 20',ham
'I\'m really sorry i won\'t b able 2 do this friday.hope u can find an alternative.hope yr term\'s going ok:-)',ham
'Great. I\'m in church now, will holla when i get out',ham
'Hasn\'t that been the pattern recently crap weekends?',ham
'Ugh just got outta class',ham
'We spend our days waiting for the ideal path to appear in front of us.. But what we forget is.. \'paths are made by walking.. not by waiting..\' Goodnight!',ham
'Die... Now i have e toot fringe again...',ham
'hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.',ham
'Yup ok thanx...',ham
'Dont search love, let love find U. Thats why its called falling in love, bcoz U dont force yourself, U just fall and U know there is smeone to hold U... BSLVYL',ham
'HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN',ham
'Text her. If she doesnt reply let me know so i can have her log in',ham
'I don,t think so. You don\'t need to be going out that late on a school night. ESPECIALLY when the one class you have is the one you missed last wednesday and probably failed a test in on friday',ham
'Nice. Wait...should you be texting right now? I\'m not gonna pay your ticket, ya know!',ham
'Carlos is down but I have to pick it up from him, so I\'ll swing by usf in a little bit',ham
'Sorry battery died, yeah I\'m here',ham
'I plane to give on this month end.',ham
'Remind me how to get there and I shall do so',ham
'You\'d like that wouldn\'t you? Jerk!',ham
'Even i cant close my eyes you are in me our vava playing umma :-D',ham
'K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas',ham
'Unlimited texts. Limited minutes.',ham
'I want to see your pretty pussy...',ham
'Oh yeah clearly it\'s my fault',ham
'Yes.mum lookin strong:)',ham
'at bruce b downs &amp; fletcher now',ham
'Rofl. Its true to its name',ham
'Its ok, called mom instead have fun',ham
'Nope i\'ll come online now..',ham
'Just sleeping..and surfing',ham
'Hmmm.but you should give it on one day..',ham
'Just come home. I don\'t want u to be miserable',ham
'No. Thank you. You\'ve been wonderful',ham
'How\'s ur paper?',ham
'The word \'Checkmate\' in chess comes from the Persian phrase \'Shah Maat\' which means; \'the king is dead..\' Goodmorning.. Have a good day..:)',ham
'She said,\'\' do u mind if I go into the bedroom for a minute ? \'\' \'\'OK\'\', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,',ham
'Misplaced your number and was sending texts to your old number. Wondering why i\'ve not heard from you this year. All the best in your mcat. Got this number from my atlanta friends',ham
'Hey what are you doing. Y no reply pa..',ham
'Wat happened to the cruise thing',ham
'We left already we at orchard now.',ham
'New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I\'m always correct.!',ham
'God\'s love has no limit. God\'s grace has no measure. God\'s power has no boundaries. May u have God\'s endless blessings always in ur life...!! Gud ni8',ham
